,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,FRAUD_NONFRAUD,median_income,mean_income,overall_rank,state,fraud_score,id_theft_rank,fraud_rank,policy rank,AGE,year,month,fraud_hits,alert_counts,fraud_alert_ratio
9837,22.39,10483.13,Young Adult,5,63,1 year or Less,t-mobile usa  inc.,northeast,new york,ONLN,DESKTOP,UN_PWD,ALLOW,86413,AZ,3-4 years,2004-01-26,Evening,2/4/2021,Non-Fraud,38292.0,45663.0,31,AZ,47.4,28,18,48,26,2021,2,0,1,0.0
9838,496.15,2257.59,Senior,22,48,Unknown,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85706,AZ,1 year or Less,1970-01-01,Morning,2/20/2021,Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,72,2021,2,1,7,0.14285714285714285
9839,150.42,11810.82,Senior,3,366,2-3 years,comcast cable communications  llc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85706,AZ,2-3 years,2018-01-01,Morning,1/11/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,75,2021,1,1,7,0.14285714285714285
9840,118.05,425.68,Adult,5,172,1 year or Less,brownsville independent school district,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,85706,AZ,Unknown,2014-08-20,Afternoon,3/27/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,43,2021,3,1,7,0.14285714285714285
9841,68.65,0.0,Senior,13,529,Unknown,charter communications,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85706,AZ,Unknown,1998-02-15,Morning,1/19/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,66,2021,1,1,7,0.14285714285714285
9842,465.29,1771.75,Senior,6,733,Unknown,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,85706,AZ,Unknown,1995-04-30,Evening,3/31/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,65,2021,3,1,7,0.14285714285714285
9843,46.7,88766.01,Senior,3,311,Unknown,at&t mobility llc,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,85706,AZ,2-3 years,1998-11-17,Evening,1/9/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,61,2021,1,1,7,0.14285714285714285
9844,370.94,694.97,Adult,7,162,2-3 years,northrop grumman,mid atlantic,maryland,MOBL,MOBILE,UN_PWD,ALLOW,85706,AZ,2-3 years,1967-02-18,Early Morning,1/8/2021,Non-Fraud,37032.0,46446.0,31,AZ,47.4,28,18,48,45,2021,1,1,7,0.14285714285714285
9845,494.16,25183.14,Adult,6,230,Unknown,maxihost llc,northeast,new york,ONLN,DESKTOP,UN_PWD,ALLOW,86032,AZ,1 year or Less,2017-08-11,Morning,6/1/2021,Fraud,64926.0,78206.0,31,AZ,47.4,28,18,48,43,2021,6,1,2,0.5
9846,1232.21,6299.3,Senior,7,694,3-4 years,co-mo comm inc,south central,missouri,ONLN,missing,TOUCH_ID,CHALLENGE_SUCCESS,86032,AZ,2-3 years,1911-01-11,Evening,3/2/2021,Non-Fraud,64926.0,78206.0,31,AZ,47.4,28,18,48,84,2021,3,1,2,0.5
9847,30.37,33500.4,Adult,5,24,1 year or Less,charter communications,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85250,AZ,1 year or Less,1977-09-05,Afternoon,2/13/2021,Non-Fraud,80157.0,102474.0,31,AZ,47.4,28,18,48,46,2021,2,2,4,0.5
9848,491.3,52845.78,Adult,3,1162,1 year or Less,bevcomm,great lakes,minnesota,ONLN,DESKTOP,UN_PWD,ALLOW,85250,AZ,2-3 years,1985-06-15,Evening,4/29/2021,Fraud,80157.0,102474.0,31,AZ,47.4,28,18,48,43,2021,4,2,4,0.5
9849,492.59,60968.78,Young Adult,4,909,Unknown,level 3 parent  llc,mid atlantic,pennsylvania,ONLN,DESKTOP,UN_PWD,ALLOW,85250,AZ,1 year or Less,2001-05-15,Afternoon,6/29/2021,Fraud,80157.0,102474.0,31,AZ,47.4,28,18,48,29,2021,6,2,4,0.5
9850,488.44,1881.09,Senior,32,94,1 year or Less,secom  inc,mountain,colorado,MOBL,MOBILE,UN_PWD,ALLOW,85250,AZ,2-3 years,2000-02-12,Afternoon,6/28/2021,Non-Fraud,80157.0,102474.0,31,AZ,47.4,28,18,48,71,2021,6,2,4,0.5
9851,453.92,5521.13,Senior,5,106,Unknown,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85258,AZ,Unknown,1997-03-25,Morning,4/25/2021,Non-Fraud,86148.0,127289.0,31,AZ,47.4,28,18,48,73,2021,4,2,5,0.4
9852,492.29,31144.39,Senior,22,1246,1 year or Less,missing,missing,missing,ONLN,MOBILE,FACE_ID,ALLOW,85258,AZ,Unknown,2012-02-02,Evening,6/5/2021,Fraud,86148.0,127289.0,31,AZ,47.4,28,18,48,71,2021,6,2,5,0.4
9853,476.27,0.0,Senior,6,1435,Unknown,charter communications inc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,85258,AZ,Unknown,2015-05-30,Morning,3/4/2021,Non-Fraud,86148.0,127289.0,31,AZ,47.4,28,18,48,60,2021,3,2,5,0.4
9854,464.64,676.0,Adult,36,1138,1 year or Less,charter communications inc,southwest,california,MOBL,DESKTOP,FACE_ID,ALLOW,85258,AZ,1 year or Less,1964-02-20,Afternoon,3/6/2021,Non-Fraud,86148.0,127289.0,31,AZ,47.4,28,18,48,49,2021,3,2,5,0.4
9855,0.01,33163.11,Adult,2,307,1 year or Less,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85258,AZ,Unknown,2018-10-16,Afternoon,7/15/2021,Fraud,86148.0,127289.0,31,AZ,47.4,28,18,48,56,2021,7,2,5,0.4
9856,24.3,0.0,Senior,3,1168,1 year or Less,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85351,AZ,1 year or Less,2002-09-24,Afternoon,7/10/2021,Non-Fraud,39779.0,51963.0,31,AZ,47.4,28,18,48,60,2021,7,0,1,0.0
9857,22.97,3613.77,Senior,2,24,1 year or Less,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,85004,AZ,Unknown,2017-02-01,Afternoon,2/11/2021,Non-Fraud,41951.0,77896.0,31,AZ,47.4,28,18,48,70,2021,2,0,3,0.0
9858,294.23,0.0,Adult,13,210,1 year or Less,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85004,AZ,2-3 years,1977-07-19,Afternoon,3/1/2021,Non-Fraud,41951.0,77896.0,31,AZ,47.4,28,18,48,41,2021,3,0,3,0.0
9859,3.06,6257.47,Young Adult,10,527,1 year or Less,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85004,AZ,1 year or Less,2016-05-26,Afternoon,1/16/2021,Non-Fraud,41951.0,77896.0,31,AZ,47.4,28,18,48,22,2021,1,0,3,0.0
9860,360.57,2198.27,Senior,9,746,1 year or Less,kpn b.v.,unknown,noord-brabant,ONLN,MOBILE,FACE_ID,ALLOW,85045,AZ,3-4 years,1981-07-10,Afternoon,3/29/2021,Fraud,141127.0,162902.0,31,AZ,47.4,28,18,48,67,2021,3,2,2,1.0
9861,159.96,12960.63,Senior,3,289,Unknown,att services inc,southwest,california,MOBL,DESKTOP,FACE_ID,ALLOW,85045,AZ,1 year or Less,2013-04-01,Evening,2/27/2021,Fraud,141127.0,162902.0,31,AZ,47.4,28,18,48,75,2021,2,2,2,1.0
9862,486.94,47926.52,Adult,17,388,1 year or Less,ls networks,pacific northwest,oregon,ONLN,MOBILE,UN_PWD,ALLOW,85658,AZ,2-3 years,1988-04-24,Morning,6/8/2021,Non-Fraud,85239.0,103725.0,31,AZ,47.4,28,18,48,32,2021,6,0,2,0.0
9863,28.98,582.27,Adult,13,2395,1 year or Less,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85658,AZ,1 year or Less,1999-07-16,Afternoon,2/26/2021,Non-Fraud,85239.0,103725.0,31,AZ,47.4,28,18,48,38,2021,2,0,2,0.0
9864,790.19,10715.25,Senior,6,182,3-4 years,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85718,AZ,Unknown,1995-03-07,Early Morning,3/13/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,72,2021,3,0,8,0.0
9865,8.15,0.0,Adult,4,223,Unknown,charter communications inc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,85718,AZ,1 year or Less,2002-02-28,Morning,6/15/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,46,2021,6,0,8,0.0
9866,478.98,3453.21,Senior,7,973,3-4 years,comcast,southwest,california,MOBL,MOBILE,AFA_PL,CHALLENGE_SUCCESS,85718,AZ,Unknown,2014-12-15,Morning,4/18/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,69,2021,4,0,8,0.0
9867,2.32,0.0,Senior,8,1,1 year or Less,cox communications inc.,southwest,arizona,ONLN,missing,UN_PWD,ALLOW,85718,AZ,2-3 years,2014-09-10,Evening,3/23/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,69,2021,3,0,8,0.0
9868,477.44,64.07,Senior,4,842,2-3 years,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,85718,AZ,Unknown,2003-03-08,Afternoon,1/9/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,67,2021,1,0,8,0.0
9869,4.87,0.0,Senior,4,72,1 year or Less,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85718,AZ,1 year or Less,2018-08-26,Morning,6/2/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,70,2021,6,0,8,0.0
9870,61.43,6958.72,Senior,2,126,1 year or Less,t-mobile usa  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85718,AZ,Unknown,2000-06-11,Morning,7/2/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,73,2021,7,0,8,0.0
9871,117.42,26334.44,Adult,17,1779,1 year or Less,commnet wireless llc,southeast,georgia,ONLN,MOBILE,UN_PWD,ALLOW,85718,AZ,3-4 years,2018-09-29,Afternoon,4/19/2021,Non-Fraud,89415.0,145550.0,31,AZ,47.4,28,18,48,31,2021,4,0,8,0.0
9872,25.81,4292.96,Young Adult,7,1376,1 year or Less,missing,missing,missing,ONLN,missing,UN_PWD,ALLOW,85301,AZ,Unknown,1990-04-21,Afternoon,6/5/2021,Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,16,2021,6,5,7,0.7142857142857143
9873,0.01,0.0,Senior,2,502,1 year or Less,comcast,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,85301,AZ,Unknown,2003-09-10,Afternoon,1/29/2021,Non-Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,60,2021,1,5,7,0.7142857142857143
9874,487.34,3564.8,Young Adult,7,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85301,AZ,1 year or Less,1995-01-09,Morning,7/6/2021,Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,23,2021,7,5,7,0.7142857142857143
9875,5.85,4693.19,Adult,3,1307,2-3 years,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85301,AZ,Unknown,2002-06-25,Evening,3/2/2021,Non-Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,50,2021,3,5,7,0.7142857142857143
9876,57.93,2994.59,Young Adult,7,1003,1 year or Less,cox communications inc.,midwest,nebraska,ONLN,MOBILE,TOUCH_ID,ALLOW,85301,AZ,Unknown,2003-03-30,Morning,2/28/2021,Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,20,2021,2,5,7,0.7142857142857143
9877,492.12,460.13,Adult,7,1023,1 year or Less,comcast cable communications  llc,mountain,colorado,MOBL,MOBILE,UN_PWD,ALLOW,85301,AZ,Unknown,1985-05-13,Morning,2/10/2021,Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,58,2021,2,5,7,0.7142857142857143
9878,491.95,61395.74,Young Adult,6,731,1 year or Less,united states cellular telephone company greater knoxville lp,mid atlantic,district of columbia,MOBL,missing,UN_PWD,ALLOW,85301,AZ,1 year or Less,2001-02-12,Afternoon,5/5/2021,Fraud,33497.0,45465.0,31,AZ,47.4,28,18,48,27,2021,5,5,7,0.7142857142857143
9879,27.26,213372.53,Senior,2,427,1 year or Less,cox communications inc.,southwest,arizona,ONLN,DESKTOP,FACE_ID,ALLOW,86031,AZ,2-3 years,2004-03-10,Afternoon,2/20/2021,Non-Fraud,18889.0,26851.0,31,AZ,47.4,28,18,48,71,2021,2,0,1,0.0
9880,5.61,348.34,Adult,6,486,1 year or Less,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,86039,AZ,2-3 years,1997-07-01,Afternoon,3/3/2021,Non-Fraud,31705.0,52619.0,31,AZ,47.4,28,18,48,54,2021,3,0,3,0.0
9881,493.02,29414.92,Young Adult,6,111,Unknown,t-mobile usa  inc.,mountain,new mexico,MOBL,PHONE,FACE_ID,CHALLENGE_ISSUED,86039,AZ,2-3 years,2010-02-26,Afternoon,1/26/2021,Non-Fraud,31705.0,52619.0,31,AZ,47.4,28,18,48,19,2021,1,0,3,0.0
9882,1.26,3783.33,Adult,3,74,2-3 years,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,86039,AZ,2-3 years,2019-03-10,Afternoon,6/1/2021,Non-Fraud,31705.0,52619.0,31,AZ,47.4,28,18,48,45,2021,6,0,3,0.0
9883,129.31,2497.59,Adult,8,1,1 year or Less,t-mobile usa  inc.,great lakes,minnesota,ONLN,MOBILE,UN_PWD,ALLOW,85018,AZ,2-3 years,1975-09-30,Morning,6/27/2021,Fraud,66952.0,115071.0,31,AZ,47.4,28,18,48,31,2021,6,1,3,0.3333333333333333
9884,246.5,0.0,Young Adult,7,130,2-3 years,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85018,AZ,Unknown,1992-09-24,Morning,4/1/2021,Non-Fraud,66952.0,115071.0,31,AZ,47.4,28,18,48,21,2021,4,1,3,0.3333333333333333
9885,0.01,0.0,Senior,3,855,1 year or Less,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,85018,AZ,3-4 years,1998-04-24,Morning,3/15/2021,Non-Fraud,66952.0,115071.0,31,AZ,47.4,28,18,48,60,2021,3,1,3,0.3333333333333333
9886,494.95,9807.51,Adult,4,1026,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85545,AZ,Unknown,2015-08-24,Afternoon,4/10/2021,Fraud,24034.0,28797.0,31,AZ,47.4,28,18,48,42,2021,4,3,3,1.0
9887,487.16,50951.71,Senior,4,953,1 year or Less,cox communications inc.,southwest,arizona,ONLN,missing,UN_PWD,ALLOW,85545,AZ,1 year or Less,2002-06-30,Morning,1/11/2021,Fraud,24034.0,28797.0,31,AZ,47.4,28,18,48,66,2021,1,3,3,1.0
9888,497.3,2352.67,Senior,5,0,1 year or Less,cyber internet services (pvt) ltd.,unknown,punjab,ONLN,DESKTOP,UN_PWD,ALLOW,85545,AZ,1 year or Less,2018-12-20,Afternoon,7/26/2021,Fraud,24034.0,28797.0,31,AZ,47.4,28,18,48,76,2021,7,3,3,1.0
9889,492.73,3370.13,Young Adult,3,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85344,AZ,2-3 years,1981-02-21,Afternoon,2/15/2021,Fraud,40580.0,55542.0,31,AZ,47.4,28,18,48,16,2021,2,1,1,1.0
9890,54.42,4935.75,Adult,2,175,Unknown,comcast,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,85284,AZ,Unknown,2019-12-04,Evening,6/18/2021,Non-Fraud,122583.0,151959.0,31,AZ,47.4,28,18,48,50,2021,6,0,1,0.0
9891,486.01,10758.47,Young Adult,6,367,1 year or Less,missing,missing,missing,ONLN,MOBILE,FACE_ID,ALLOW,85716,AZ,3-4 years,1993-10-08,Afternoon,2/14/2021,Fraud,41025.0,60584.0,31,AZ,47.4,28,18,48,28,2021,2,2,3,0.6666666666666666
9892,495.45,1889.06,Adult,2,0,2-3 years,missing,missing,missing,ONLN,MOBILE,FACE_ID,ALLOW,85716,AZ,Unknown,2020-07-11,Afternoon,1/10/2021,Fraud,41025.0,60584.0,31,AZ,47.4,28,18,48,34,2021,1,2,3,0.6666666666666666
9893,165.35,2386.56,Senior,0,148,1 year or Less,att services inc,southwest,california,MOBL,missing,UN_PWD,ALLOW,85716,AZ,Unknown,1994-10-03,Afternoon,8/24/2021,Non-Fraud,41025.0,60584.0,31,AZ,47.4,28,18,48,70,2021,8,2,3,0.6666666666666666
9894,0.01,4239.36,Adult,7,108,Unknown,comcast,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,86045,AZ,1 year or Less,1997-10-04,Morning,2/21/2021,Non-Fraud,44209.0,54817.0,31,AZ,47.4,28,18,48,51,2021,2,0,3,0.0
9895,48.71,1981.27,Senior,6,662,1 year or Less,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,86045,AZ,Unknown,2008-11-23,Evening,6/3/2021,Non-Fraud,44209.0,54817.0,31,AZ,47.4,28,18,48,70,2021,6,0,3,0.0
9896,0.01,0.0,Senior,13,216,1 year or Less,charter communications inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,86045,AZ,Unknown,2004-07-28,Morning,3/18/2021,Non-Fraud,44209.0,54817.0,31,AZ,47.4,28,18,48,66,2021,3,0,3,0.0
9897,12.33,22229.41,Senior,15,135,2-3 years,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85395,AZ,Unknown,1994-05-22,Afternoon,3/3/2021,Non-Fraud,90017.0,106590.0,31,AZ,47.4,28,18,48,63,2021,3,2,5,0.4
9898,489.36,10541.36,Adult,3,0,1 year or Less,cato networks ltd,south central,texas,MOBL,DESKTOP,TOUCH_ID,ALLOW,85395,AZ,1 year or Less,1990-09-14,Evening,3/15/2021,Fraud,90017.0,106590.0,31,AZ,47.4,28,18,48,46,2021,3,2,5,0.4
9899,491.03,2699.66,Young Adult,2,2494,2-3 years,cellco partnership dba verizon wireless,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,85395,AZ,1 year or Less,1987-03-25,Morning,4/15/2021,Fraud,90017.0,106590.0,31,AZ,47.4,28,18,48,18,2021,4,2,5,0.4
9900,1030.03,58.74,Adult,27,878,1 year or Less,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85395,AZ,Unknown,2021-09-29,Unknown,2021-09-29 00:00:00,Non-Fraud,90017.0,106590.0,31,AZ,47.4,28,18,48,49,9999,,2,5,0.4
9901,191.87,10608.0,Senior,2,1616,3-4 years,cox communications inc.,southwest,california,MOBL,PHONE,AFA_PL,ALLOW,85395,AZ,Unknown,1959-01-29,Afternoon,5/8/2021,Non-Fraud,90017.0,106590.0,31,AZ,47.4,28,18,48,89,2021,5,2,5,0.4
9902,492.25,21146.44,Young Adult,17,152,Unknown,comcast cable communications  llc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,85027,AZ,1 year or Less,1962-11-22,Morning,3/4/2021,Fraud,58877.0,68758.0,31,AZ,47.4,28,18,48,22,2021,3,1,2,0.5
9903,0.01,2551.47,Adult,5,168,Unknown,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,85027,AZ,Unknown,2015-01-14,Evening,1/14/2021,Non-Fraud,58877.0,68758.0,31,AZ,47.4,28,18,48,40,2021,1,1,2,0.5
9904,3.73,2282.48,Adult,4,273,2-3 years,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,85019,AZ,2-3 years,1997-09-05,Early Morning,1/1/2021,Non-Fraud,39462.0,48382.0,31,AZ,47.4,28,18,48,39,2021,1,1,3,0.3333333333333333
9905,0.01,0.0,Senior,6,564,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,85019,AZ,Unknown,2003-06-30,Early Morning,3/4/2021,Non-Fraud,39462.0,48382.0,31,AZ,47.4,28,18,48,81,2021,3,1,3,0.3333333333333333
9906,491.11,3235.76,Senior,14,0,1 year or Less,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,85019,AZ,1 year or Less,1997-04-02,Afternoon,2/13/2021,Fraud,39462.0,48382.0,31,AZ,47.4,28,18,48,74,2021,2,1,3,0.3333333333333333
9907,449.74,0.0,Young Adult,6,265,Unknown,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,85614,AZ,Unknown,2019-02-18,Afternoon,1/12/2021,Non-Fraud,51449.0,67347.0,31,AZ,47.4,28,18,48,21,2021,1,1,2,0.5
9908,494.44,2088.38,Adult,3,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85614,AZ,1 year or Less,1995-03-23,Afternoon,4/2/2021,Fraud,51449.0,67347.0,31,AZ,47.4,28,18,48,57,2021,4,1,2,0.5
9909,62.64,242888.71,Senior,14,305,1 year or Less,epb fiber optics,southeast,tennessee,ONLN,missing,UN_PWD,ALLOW,85017,AZ,Unknown,2003-02-23,Early Morning,3/15/2021,Non-Fraud,35951.0,47284.0,31,AZ,47.4,28,18,48,89,2021,3,0,3,0.0
9910,466.31,0.0,Adult,9,396,2-3 years,att services inc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,85017,AZ,1 year or Less,1980-09-26,Afternoon,2/6/2021,Non-Fraud,35951.0,47284.0,31,AZ,47.4,28,18,48,57,2021,2,0,3,0.0
9911,60.26,0.0,Adult,6,40,1 year or Less,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,AFA_PL,ALLOW,85017,AZ,Unknown,1988-08-24,Early Morning,4/6/2021,Non-Fraud,35951.0,47284.0,31,AZ,47.4,28,18,48,31,2021,4,0,3,0.0
9912,55.11,0.0,Senior,4,884,1 year or Less,att services inc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,85085,AZ,Unknown,1999-06-14,Afternoon,3/13/2021,Non-Fraud,96003.0,120263.0,31,AZ,47.4,28,18,48,70,2021,3,0,2,0.0
9913,477.26,194895.21,Senior,3,2437,Unknown,cellco partnership dba verizon wireless,southwest,california,MOBL,PHONE,UN_PWD,CHALLENGE_SUCCESS,85085,AZ,Unknown,1998-03-04,Early Morning,2/17/2021,Non-Fraud,96003.0,120263.0,31,AZ,47.4,28,18,48,85,2021,2,0,2,0.0
9914,487.67,4390.93,Adult,3,797,Unknown,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,85335,AZ,Unknown,2002-02-28,Afternoon,6/25/2021,Non-Fraud,58216.0,66864.0,31,AZ,47.4,28,18,48,33,2021,6,0,2,0.0
9915,99.86,0.0,Senior,13,1264,3-4 years,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85335,AZ,Unknown,1990-10-15,Morning,6/11/2021,Non-Fraud,58216.0,66864.0,31,AZ,47.4,28,18,48,63,2021,6,0,2,0.0
9916,56.88,7616.5,Senior,10,359,1 year or Less,comcast,mountain,colorado,MOBL,DESKTOP,UN_PWD,ALLOW,85123,AZ,Unknown,2012-03-15,Afternoon,4/26/2021,Non-Fraud,40348.0,53170.0,31,AZ,47.4,28,18,48,74,2021,4,0,3,0.0
9917,64.34,0.0,Senior,2,66,1 year or Less,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,85123,AZ,2-3 years,2017-05-03,Morning,6/7/2021,Non-Fraud,40348.0,53170.0,31,AZ,47.4,28,18,48,68,2021,6,0,3,0.0
9918,466.55,0.0,Senior,12,96,3-4 years,t-mobile usa  inc.,southwest,california,MOBL,DESKTOP,TOUCH_ID,ALLOW,85123,AZ,Unknown,1974-10-18,Evening,2/24/2021,Non-Fraud,40348.0,53170.0,31,AZ,47.4,28,18,48,77,2021,2,0,3,0.0
9919,0.01,0.0,Senior,3,44,1 year or Less,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,86054,AZ,Unknown,2001-08-30,Afternoon,1/12/2021,Non-Fraud,28600.0,44870.0,31,AZ,47.4,28,18,48,65,2021,1,0,2,0.0
9920,460.61,0.0,Young Adult,6,228,3-4 years,charter communications,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,86054,AZ,1 year or Less,1997-12-11,Afternoon,7/28/2021,Non-Fraud,28600.0,44870.0,31,AZ,47.4,28,18,48,29,2021,7,0,2,0.0
9921,1.95,31105.83,Adult,3,2114,2-3 years,zayo bandwidth,mountain,colorado,ONLN,MOBILE,UN_PWD,ALLOW,85256,AZ,Unknown,1994-01-08,Evening,2/23/2021,Non-Fraud,36340.0,52375.0,31,AZ,47.4,28,18,48,46,2021,2,0,1,0.0
9922,494.2,3524.58,Senior,3,291,1 year or Less,comcast,mid atlantic,pennsylvania,ONLN,MOBILE,FACE_ID,CHALLENGE_SUCCESS,85607,AZ,1 year or Less,1974-10-19,Morning,3/23/2021,Fraud,36218.0,49726.0,31,AZ,47.4,28,18,48,77,2021,3,3,3,1.0
9923,360.55,3183.51,Young Adult,20,330,Unknown,cablevision systems corp.,northeast,new york,ONLN,MOBILE,UN_PWD,ALLOW,85607,AZ,1 year or Less,2016-08-25,Afternoon,5/20/2021,Fraud,36218.0,49726.0,31,AZ,47.4,28,18,48,18,2021,5,3,3,1.0
9924,492.69,2383.49,Senior,5,601,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85607,AZ,1 year or Less,1986-12-23,Morning,1/17/2021,Fraud,36218.0,49726.0,31,AZ,47.4,28,18,48,68,2021,1,3,3,1.0
9925,0.01,0.0,Senior,3,322,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,85350,AZ,Unknown,1984-11-24,Afternoon,4/5/2021,Non-Fraud,38416.0,52589.0,31,AZ,47.4,28,18,48,75,2021,4,1,2,0.5
9926,487.66,4299.13,Young Adult,2,0,1 year or Less,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,85350,AZ,Unknown,1996-08-27,Afternoon,6/29/2021,Fraud,38416.0,52589.0,31,AZ,47.4,28,18,48,27,2021,6,1,2,0.5
9927,482.54,582.8,Adult,2,1108,1 year or Less,charter communications inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85121,AZ,Unknown,2014-03-24,Morning,2/2/2021,Non-Fraud,13095.0,26208.0,31,AZ,47.4,28,18,48,36,2021,2,0,1,0.0
9928,493.57,2443.92,Young Adult,7,1457,Unknown,triangle communications,mountain,montana,MOBL,missing,UN_PWD,ALLOW,85373,AZ,1 year or Less,1995-03-28,Afternoon,4/27/2021,Fraud,54958.0,69341.0,31,AZ,47.4,28,18,48,25,2021,4,1,1,1.0
9929,479.03,90321.3,Adult,8,63,Unknown,t-mobile usa  inc.,mid atlantic,virginia,MOBL,MOBILE,FACE_ID,ALLOW,85629,AZ,2-3 years,1990-06-04,Morning,4/30/2021,Non-Fraud,82334.0,91646.0,31,AZ,47.4,28,18,48,32,2021,4,0,1,0.0
